cardId;pokemonID;name;rarity;releaseDate;availableQuantity;pokemonType;description;image;hp;attack;defense;speed;weight;height;is_legendary;is_mythical;n_location_area;n_encounters;averageMaxChance;pokemonRarity;gym
c-114-113;114;tangela;ultrarare;Sat Apr 20 2024 20:00:01 GMT+0200 (hora de verano de Europa central);100;grass;Se camufla con la multitud de lianas que envuelven su cuerpo y que no dejan de crecer a lo largo de toda su vida.@NEWDESCRIPTION@Enreda cualquier cosa que se mueva con sus lianas. Si te atrapa, te hará cosquillas con su delicado balanceo.@NEWDESCRIPTION@A Tangela se le desprenden los tentáculos con facilidad en cuanto se los agarras. Y no solo no le duele, sino que le resulta muy útil para escapar rápido. Además, al día siguiente le crecen otros.@NEWDESCRIPTION@A Tangela se le desprenden los tentáculos con facilidad en cuanto se los agarras. Y no solo no le duele, sino que le resulta muy útil para escapar rápido. Además, al día siguiente le crecen otros.@NEWDESCRIPTION@Se camufla tras una gran masa de lianas azules. Se dice que nunca dejan de crecer.@NEWDESCRIPTION@Se camufla tras una gran masa de lianas azules. Se dice que nunca dejan de crecer.@NEWDESCRIPTION@Sus lianas no dejan de crecer aunque se le desprendan. Aún se desconoce qué aspecto tiene sin ellas.@NEWDESCRIPTION@Sus lianas despiden una fragancia peculiar. En cierta zona de Galar se usan como aderezo.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/114.svg;65;55;115;60;350;10;false;false;15;42;63.833333333333336;common;none
c-115-114;115;kangaskhan;legendary;Sat Apr 20 2024 20:00:02 GMT+0200 (hora de verano de Europa central);100;normal;Lleva a su cría en la bolsa de su panza. Solo deja que su cría salga a jugar cuando no siente peligro.@NEWDESCRIPTION@Si no hay peligro, el joven sale de la bolsa y juega. El adulto vigila atentamente al joven.@NEWDESCRIPTION@No es recomendable molestar ni intentar atrapar a crías de Kangaskhan mientras estén jugando, ya que seguro que su madre anda cerca y reaccionará con enfado y violencia.@NEWDESCRIPTION@No es recomendable molestar ni intentar atrapar a crías de Kangaskhan mientras estén jugando, ya que seguro que su madre anda cerca y reaccionará con enfado y violencia.@NEWDESCRIPTION@Profesa un fuerte amor por su cría. Se dice que es capaz de enfrentarse sin temor a cualquier peligro con tal de protegerla.@NEWDESCRIPTION@La cría se separa de su madre cuando ronda los tres años. Es el único momento en el que la madre llora con vehemencia.@NEWDESCRIPTION@Mete a la cría en su marsupio para protegerla. Si alguien hace daño a su retoño, monta en cólera y ataca al agresor sin miramientos.@NEWDESCRIPTION@No es prudente acercarse a un retoño que esté jugando fuera de su bolsa, pues la madre nunca anda lejos.@NEWDESCRIPTION@Cuida de la cría que lleva en la bolsa de su panza y se enfrenta a todo aquel que supone una amenaza para protegerla.@NEWDESCRIPTION@Cuida de la cría que lleva en la bolsa de su panza y se enfrenta a todo aquel que supone una amenaza para protegerla.@NEWDESCRIPTION@Aunque lleve una cría en el marsupio, su juego de pies no pierde ligereza. Abruma al rival con ráfagas de ágiles puñetazos.@NEWDESCRIPTION@Se han documentado casos de Kangaskhan sin crías que han adoptado bebés humanos cuyos padres habían sido víctimas de accidentes.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/115.svg;105;95;80;90;800;22;false;false;8;24;10.791666666666666;common;none
c-116-115;116;horsea;ultrarare;Sat Apr 20 2024 20:00:02 GMT+0200 (hora de verano de Europa central);100;water;Es famoso por derribar a bichos voladores lanzando tinta desde la superficie del agua.@NEWDESCRIPTION@Hace su nido entre los corales. Si se siente en peligro, escupe tinta y huye.@NEWDESCRIPTION@Horsea come insectos pequeños y el musgo de las rocas. Si las corrientes del océano cobran fuerza, este Pokémon se anclará con la cola a rocas o corales para evitar que las aguas lo arrastren.@NEWDESCRIPTION@Si Horsea siente peligro, echará por la boca una densa tinta negra inconscientemente e intentará huir. Este Pokémon nada muy bien batiendo la aleta que tiene en el lomo.@NEWDESCRIPTION@Si se siente en peligro, arrojará un potente chorro de agua o de una tinta especial por la boca.@NEWDESCRIPTION@Si se siente en peligro, arrojará un potente chorro de agua o de una tinta especial por la boca.@NEWDESCRIPTION@Habita en mares de aguas tranquilas. Si se siente en peligro, expulsará por la boca una densa tinta negra para poder huir.@NEWDESCRIPTION@Nada con la gracilidad de un bailarín, creando remolinos a su paso, y juega con sus congéneres a ver quién forma el más grande.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/116.svg;30;40;70;60;80;4;false;false;47;114;70.39473684210526;common;none
c-117-116;117;seadra;ultrarare;Sat Apr 20 2024 20:00:03 GMT+0200 (hora de verano de Europa central);100;water;Las afiladas púas que le recubren el cuerpo se le erizan y pueden causar el debilitamiento con solo tocarlo.@NEWDESCRIPTION@Puede nadar hacia atrás moviendo rápidamente las aletas pectorales y la robusta cola que tiene.@NEWDESCRIPTION@Seadra se echa a dormir tras abrirse un hueco entre las ramas de los corales. Los pescadores de coral suelen pincharse con las púas venenosas de estos Pokémon si no los ven.@NEWDESCRIPTION@Seadra gira sobre sí mismo y crea unos remolinos lo suficientemente fuertes como para engullir barcos de pesca. Este Pokémon aprovecha las corrientes que crea para debilitar a su presa y tragársela de una vez.@NEWDESCRIPTION@Tocar sus aletas dorsales causa entumecimiento. Mientras duerme se agarra al coral con la cola para que no se lo lleve la corriente.@NEWDESCRIPTION@Tocar sus aletas dorsales causa entumecimiento. Mientras duerme se agarra al coral con la cola para que no se lo lleve la corriente.@NEWDESCRIPTION@En esta especie, es el macho quien se ocupa de la prole. Durante la época de cría, el veneno de las púas de su espalda se vuelve más potente.@NEWDESCRIPTION@Su estrecho morro posee tal fuerza de succión que es capaz de aspirar presas de mayor tamaño y engullirlas enteras.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/117.svg;55;65;95;85;250;12;false;false;37;64;15.625;common;none
c-118-117;118;goldeen;ultrarare;Sat Apr 20 2024 20:00:04 GMT+0200 (hora de verano de Europa central);100;water;Nada a una velocidad de cinco nudos. Si siente peligro, golpea con su afilado cuerno.@NEWDESCRIPTION@Sus aletas dorsal, trasera y pectoral ondean gráciles en el agua. Por eso es llamado el Bailarín Acuático.@NEWDESCRIPTION@Goldeen es un bello Pokémon que mueve con elegancia las aletas en el agua. Con todo, no hay que bajar la guardia, en cualquier momento puede embestir con el cuerno.@NEWDESCRIPTION@A Goldeen le encanta nadar libremente y a su aire en ríos y estanques. Si pones a uno de estos Pokémon en un acuario, usará el cuerno que tiene para romper las paredes, independientemente del grosor del cristal, y escapar.@NEWDESCRIPTION@Cuando el tiempo se vuelve más cálido, se agrupan y nadan río arriba. Este espectáculo tan poético anuncia la llegada de la primavera.@NEWDESCRIPTION@Hay muchos Entrenadores que, fascinados por el tamaño de su cuerno y la belleza de sus aletas, entrenan únicamente Goldeen.@NEWDESCRIPTION@La hermosa aleta caudal es su rasgo distintivo, pero por lo que compiten los propios Goldeen es por lucir el cuerno más grueso y afilado.@NEWDESCRIPTION@Al nadar, sus hermosas aletas ondean gráciles cual vestido de gala, lo que le ha merecido el apodo de Princesa de los Mares.@NEWDESCRIPTION@Durante la época de desove, se les suele ver nadando a contracorriente en ríos o remontando cascadas en grandes grupos.@NEWDESCRIPTION@Durante la época de desove, se les suele ver nadando a contracorriente en ríos o remontando cascadas en grandes grupos.@NEWDESCRIPTION@Sus aletas pectorales, caudal y dorsal ondean gráciles en el agua. Por eso se le llama el Bailarín Acuático.@NEWDESCRIPTION@La aleta dorsal y las aletas pectorales están tan desarrolladas que actúan como músculos. Puede nadar a una velocidad de cinco nudos.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/118.svg;45;67;60;63;150;6;false;false;102;362;99.74585635359117;common;none
c-119-118;119;seaking;common;Sat Apr 20 2024 20:00:05 GMT+0200 (hora de verano de Europa central);100;water;En otoño, cuando se reproducen, se les puede ver nadando con energía por ríos y arroyos.@NEWDESCRIPTION@Hace su nido en los agujeros que cava con el cuerno. Defiende sus huevos con su vida.@NEWDESCRIPTION@En otoño, se ven ejemplares de Seaking macho danzando en las riberas de los ríos para cortejar a las hembras. En esta época, la coloración de este Pokémon alcanza sus niveles máximos de belleza.@NEWDESCRIPTION@Seaking protege sus huevos con uñas y dientes. Macho y hembra se turnan para vigilar el nido y los huevos. Este período de protección dura más de un mes en el caso de estos Pokémon.@NEWDESCRIPTION@Cuando las temperaturas bajan mucho, su piel se torna de un color carmesí. Es una señal inequívoca de que se aproxima el otoño.@NEWDESCRIPTION@Los fanáticos de este Pokémon pueden dividirse en dos grupos: los que adoran sus aletas y los que adoran su cuerno. No se llevan nada bien.@NEWDESCRIPTION@Es capaz de pulverizar las rocas más duras haciendo girar su cuerno a modo de taladro. Los machos presentan una coloración más viva.@NEWDESCRIPTION@Los machos ejecutan una coreografía en el lecho del río para ganarse la atención de las hembras, que acuden al mejor bailarín.@NEWDESCRIPTION@Los machos usan el cuerno de la cabeza para horadar rocas en el lecho del río y construir allí su nido.@NEWDESCRIPTION@Los machos usan el cuerno de la cabeza para horadar rocas en el lecho del río y construir allí su nido.@NEWDESCRIPTION@En otoño gana algo de peso para atraer a posibles parejas y se cubre de llamativos colores.@NEWDESCRIPTION@Perfora las piedras del lecho del río con su cuerno para hacer un nido y que la corriente no arrastre sus huevos.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/119.svg;80;92;65;68;390;13;false;false;65;219;31.63013698630137;common;none
c-120-119;120;staryu;common;Sat Apr 20 2024 20:00:06 GMT+0200 (hora de verano de Europa central);100;water;Aunque sus brazos se rompan podrán regenerarse, siempre y cuando su núcleo siga intacto.@NEWDESCRIPTION@Suele aparecer en grupos en la orilla de la playa. Por la noche, el órgano central que tiene brilla con una luz roja.@NEWDESCRIPTION@Staryu posee un órgano central, conocido como su núcleo, que brilla con una luz roja. A finales de verano, pueden verse en la playa los núcleos de estos Pokémon brillando como las estrellas del cielo.@NEWDESCRIPTION@Staryu parece comunicarse por la noche con las estrellas haciendo brillar el núcleo rojo de su cuerpo. Si este Pokémon sufre algún daño en alguna zona de su cuerpo, la regenerará sin problema.@NEWDESCRIPTION@Suelen vivir en el mar, cerca de la costa. Por la noche, su núcleo brilla con una misteriosa luz roja.@NEWDESCRIPTION@A veces recibe ataques de Lumineon y otros Pokémon, pero puede regenerar cualquier parte de su cuerpo mientras su núcleo siga intacto.@NEWDESCRIPTION@Varias leyendas populares atribuyen su origen a polvo de estrellas que se precipitó en la mar.@NEWDESCRIPTION@Puede sufrir graves heridas sin problema, ya que sus notables facultades regenerativas le permiten recuperarse en apenas medio día.@NEWDESCRIPTION@Aunque haya perdido partes de su cuerpo, le crecerán de nuevo siempre y cuando su parte central se mantenga intacta.@NEWDESCRIPTION@Aunque haya perdido partes de su cuerpo, le crecerán de nuevo siempre y cuando su parte central se mantenga intacta.@NEWDESCRIPTION@A finales de verano, se pueden ver grupos de Staryu en la orilla de la playa sincronizando el brillo de sus núcleos a ritmo regular.@NEWDESCRIPTION@No le importa que le mordisqueen el cuerpo los Pokémon pez, ya que las partes desgarradas se regeneran casi al instante.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/120.svg;30;45;55;85;345;8;false;false;35;107;34.467289719626166;common;none
c-121-120;121;starmie;ultrarare;Sat Apr 20 2024 20:00:06 GMT+0200 (hora de verano de Europa central);100;water;Su núcleo central brilla con los colores del arcoíris. Para algunos tiene el valor de una gema.@NEWDESCRIPTION@El centro de su cuerpo alberga un órgano que emite extrañas señales de radio en la noche.@NEWDESCRIPTION@La parte central de Starmie, el núcleo brillante, resplandece con siete colores distintos. Debido a su naturaleza luminosa, a este Pokémon se le ha dado el apelativo de la Gema del Mar.@NEWDESCRIPTION@Starmie nada por el agua haciendo girar su cuerpo estrellado a modo de hélice. El núcleo de este Pokémon brilla y llega a tornarse de siete colores.@NEWDESCRIPTION@Su brillante núcleo emite y recibe extrañas señales de radio que pueden causarle jaquecas a cualquiera que se aproxime demasiado.@NEWDESCRIPTION@Corre el rumor de que Starmie es un invasor del espacio exterior, debido a la forma tan peculiar de su cuerpo.@NEWDESCRIPTION@Su reluciente núcleo se conoce como la Gema del Mar y con él se elaboran adornos por los que se pagan fortunas.@NEWDESCRIPTION@Se desplaza por el agua haciendo girar su cuerpo geométrico. Parece que emite unas extrañas ondas electromagnéticas.@NEWDESCRIPTION@Su parte central se conoce como núcleo. Se cree que, cuando este brilla con siete colores, es señal de que se está comunicando.@NEWDESCRIPTION@Su parte central se conoce como núcleo. Se cree que, cuando este brilla con siete colores, es señal de que se está comunicando.@NEWDESCRIPTION@Su órgano central, conocido como núcleo, brilla con los colores del arcoíris cuando se dispone a liberar sus potentes poderes psíquicos.@NEWDESCRIPTION@Starmie absorbe plancton al tiempo que nada por el mar haciendo girar su cuerpo a gran velocidad.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/121.svg;60;75;85;115;800;11;false;false;6;15;11.666666666666666;common;Cerulean
c-122-121;122;mr-mime;rare;Sat Apr 20 2024 20:00:07 GMT+0200 (hora de verano de Europa central);100;psychic;Para repeler ataques, solidifica el aire y crea muros invisibles con emanaciones de sus dedos.@NEWDESCRIPTION@Dicen que puede hacer un muro a partir del aire mediante la pantomima. Es experto en crear ilusiones ópticas.@NEWDESCRIPTION@Mr. Mime es un experto en pantomima. Con sus gestos y movimientos es capaz de convencer a sus espectadores de que algo existe, cuando en realidad no es así. Pero, cuando el público se lo cree, las ilusiones se hacen realidad.@NEWDESCRIPTION@Mr. Mime es un experto en pantomima. Con sus gestos y movimientos es capaz de convencer a sus espectadores de que algo existe, cuando en realidad no es así. Pero, cuando el público se lo cree, las ilusiones se hacen realidad.@NEWDESCRIPTION@Su talento para el mimo es tal que resulta cautivador, y llega a crear muros de verdad sin que quien lo observa se dé cuenta.@NEWDESCRIPTION@Crea muros invisibles con sus grandes dotes de mimo. Quien no se muestre impresionado recibirá un sonoro Doble Bofetón.@NEWDESCRIPTION@Practica constantemente la pantomima. Tal es su maestría que puede convencer a quien lo observe de la existencia de algo que no es real.@NEWDESCRIPTION@Practica constantemente la pantomima. Tal es su maestría que puede convencer a quien lo observe de la existencia de algo que no es real.@NEWDESCRIPTION@Muchos estudiosos sostienen que el desarrollo de sus enormes manos se debe a su afán por practicar la pantomima.@NEWDESCRIPTION@Domina con maestría la pantomima. La barrera generada con las ondas que emite por los dedos le permite protegerse de numerosos ataques.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/122.svg;40;45;65;90;545;13;false;false;12;26;16.192307692307693;common;none
c-123-122;123;scyther;common;Sat Apr 20 2024 20:00:08 GMT+0200 (hora de verano de Europa central);100;bug;"Destroza a su presa con las guadañas que tiene. No es común que use las alas para volar.@NEWDESCRIPTION@Avanza por la hierba con sus afiladas guadañas, más rápido de lo que el ojo humano pueda percibir.@NEWDESCRIPTION@Es espectacular ver lo rápido que es Scyther. Su increíble velocidad refuerza el efecto del par de guadañas que tiene en los brazos, que ya son de por sí contundentes; rebanan gruesos troncos de un tajo.@NEWDESCRIPTION@Es espectacular ver lo rápido que es Scyther. Su increíble velocidad refuerza el efecto del par de guadañas que tiene en los brazos, que ya son de por sí contundentes; rebanan gruesos troncos de un tajo.@NEWDESCRIPTION@Se mueve tan rápido como un ninja, lo que desconcierta a sus presas. Es entonces cuando aprovecha para atacar con su par de guadañas.@NEWDESCRIPTION@Cuando es joven, vive en grupo en las montañas, donde lucha con sus guadañas y practica sus raudos movimientos junto a sus compañeros.@NEWDESCRIPTION@Sus dos guadañas no son meras armas de combate. También las utiliza diestramente para desmenuzar y devorar a sus presas.@NEWDESCRIPTION@Goza de gran popularidad en Alola. Por sus veloces movimientos que parecen cortar el aire, algunos lo llaman el Ninja.@NEWDESCRIPTION@Se agazapa en la hierba alta y salta de repente sobre el enemigo para hacerlo trizas con sus afiladas guadañas. Se mueve como un ninja.@NEWDESCRIPTION@Se agazapa en la hierba alta y salta de repente sobre el enemigo para hacerlo trizas con sus afiladas guadañas. Se mueve como un ninja.@NEWDESCRIPTION@Sus guadañas se vuelven más afiladas con cada combate. Es capaz de rebanar troncos gruesos de un tajo.@NEWDESCRIPTION@El territorio de un Scyther se identifica fácilmente por el gran número de árboles talados de forma indiscriminada en una misma zona del bosque.";https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/123.svg;70;110;80;105;560;15;false;false;10;18;13.277777777777779;common;none
c-124-123;124;jynx;common;Sat Apr 20 2024 20:00:09 GMT+0200 (hora de verano de Europa central);100;ice;Camina moviendo las caderas de forma llamativa. Puede hacer que la gente baile a su ritmo.@NEWDESCRIPTION@Habla emitiendo sonidos que parecen humanos. Se está intentando descifrar lo que dice cuando habla.@NEWDESCRIPTION@Jynx camina con ritmo, balanceándose y moviendo las caderas como si estuviera bailando. Realiza unos movimientos tan vistosos y atractivos que no hay quien pueda resistirse a mover las caderas.@NEWDESCRIPTION@Jynx camina con ritmo, balanceándose y moviendo las caderas como si estuviera bailando. Realiza unos movimientos tan vistosos y atractivos que no hay quien pueda resistirse a mover las caderas.@NEWDESCRIPTION@Se bambolea con un ritmo peculiar que, en el caso de los ejemplares que viven en Alola, es realmente cautivador.@NEWDESCRIPTION@Sus particulares gritos recuerdan al lenguaje humano. Algunos artistas han compuesto temas específicamente para estos Pokémon.@NEWDESCRIPTION@Parece moverse como si estuviera bailando un ritmo de su propia invención. Mueve mucho las caderas al andar.@NEWDESCRIPTION@Parece moverse como si estuviera bailando un ritmo de su propia invención. Mueve mucho las caderas al andar.@NEWDESCRIPTION@En cierta parte de Galar se conocía a Jynx como la Reina del Hielo y se reverenciaba con cierto temor.@NEWDESCRIPTION@Los ejemplares que habitan en Galar poseen una voz tan delicada y hermosa que incluso cuentan con su propio grupo de admiradores.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/124.svg;65;50;35;95;406;14;false;false;20;46;12.869565217391305;common;none
c-125-124;125;electabuzz;common;Sat Apr 20 2024 20:00:11 GMT+0200 (hora de verano de Europa central);100;electric;Por la superficie de su piel corre la electricidad. En la oscuridad, su cuerpo se torna blanquecino.@NEWDESCRIPTION@Le encanta alimentarse de alta tensión. A veces, aparece cerca de centrales eléctricas y zonas similares.@NEWDESCRIPTION@Al desatarse una tormenta, bandadas de estos Pokémon se enfrentan entre sí para ver quién alcanza antes sitios altos en los que suelan caer rayos. Hay ciudades que usan Electabuzz en lugar de pararrayos.@NEWDESCRIPTION@Al desatarse una tormenta, bandadas de estos Pokémon se enfrentan entre sí para ver quién alcanza antes sitios altos en los que suelan caer rayos. Hay ciudades que usan Electabuzz en lugar de pararrayos.@NEWDESCRIPTION@La mitad de los apagones los provoca este Pokémon, pues suele merodear por las centrales eléctricas para alimentarse de electricidad.@NEWDESCRIPTION@La cantidad de electricidad que descarga su cuerpo supera con creces la cantidad que consume para alimentarse.@NEWDESCRIPTION@Su cuerpo entero emite energía eléctrica. Hace girar los brazos cuales aspas de molino para cargar sus puñetazos con electricidad.@NEWDESCRIPTION@Cuando se produce un apagón, a menudo se culpa a este Pokémon, aunque en realidad el fallo haya sido de la compañía eléctrica.@NEWDESCRIPTION@Cuando hay un apagón, es señal inequívoca de que este Pokémon se ha comido la energía de una central eléctrica.@NEWDESCRIPTION@Cuando hay un apagón, es señal inequívoca de que este Pokémon se ha comido la energía de una central eléctrica.@NEWDESCRIPTION@Es habitual que las centrales eléctricas cuenten con Pokémon de tipo Tierra para hacer frente a los Electabuzz ávidos de electricidad.@NEWDESCRIPTION@Al desatarse una tormenta, se reúnen en torno a los árboles de mayor altura y esperan inmóviles a que caiga algún rayo.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/125.svg;65;83;57;105;300;11;false;false;6;16;15.3125;common;none
c-126-125;126;magmar;rare;Sat Apr 20 2024 20:00:11 GMT+0200 (hora de verano de Europa central);100;fire;A este Pokémon se lo encontraron cerca de un volcán. Esta criatura ígnea tiene una temperatura corporal de unos 1200 °C.@NEWDESCRIPTION@Nació en el centro de un volcán. Su cuerpo está cubierto de llamas que brillan como el Sol.@NEWDESCRIPTION@Al luchar, Magmar expulsa violentas llamas por todo el cuerpo para intimidar a su rival. Estos estallidos de fuego crean ondas de calor que abrasan la hierba y los árboles que haya en las proximidades.@NEWDESCRIPTION@Al luchar, Magmar expulsa violentas llamas por todo el cuerpo para intimidar a su rival. Estos estallidos de fuego crean ondas de calor que abrasan la hierba y los árboles que haya en las proximidades.@NEWDESCRIPTION@Cuando está agotado, se zambulle en el cráter de un volcán para reponer energías. Su cuerpo alcanza una temperatura de 1200 °C.@NEWDESCRIPTION@Cuando se enfada, llamas candentes empiezan a brotar de su cuerpo. No se tranquiliza hasta que su rival queda carbonizado por completo.@NEWDESCRIPTION@Su cuerpo arde con tal fuerza que su aliento resulta abrasador. Expulsa llamaradas con tan solo estornudar.@NEWDESCRIPTION@Se desarrolla mejor cuanto más cálido sea el entorno, por lo que los ejemplares de Alola son más robustos que los de otras regiones.@NEWDESCRIPTION@Nace en cráteres de volcanes. Su cuerpo envuelto en llamas parece una bola de fuego.@NEWDESCRIPTION@Nace en cráteres de volcanes. Su cuerpo envuelto en llamas parece una bola de fuego.@NEWDESCRIPTION@Abate a sus presas con las llamas que genera y con frecuencia acaba reduciéndolas a carbonilla por accidente.@NEWDESCRIPTION@Un Pokémon cuyo cuerpo está siempre envuelto en llamas. Es temido porque se lo considera un causante potencial de incendios.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/126.svg;65;95;57;93;445;13;false;false;8;15;18.6;common;Cinnabar
c-127-126;127;pinsir;common;Sat Apr 20 2024 20:00:12 GMT+0200 (hora de verano de Europa central);100;bug;Atrapa presas con sus pinzas hasta que las parte en dos. Lanza lejos lo que no puede quebrar.@NEWDESCRIPTION@Arremete violentamente con su cornamenta. Cuando llega el frío, se adentra en los bosques.@NEWDESCRIPTION@Pinsir es sorprendentemente fuerte. Puede agarrar con los cuernos a un rival que pese el doble que él y levantarlo por los aires. En zonas frías, los movimientos de este Pokémon se vuelven lentos.@NEWDESCRIPTION@Pinsir tiene un par de cuernos imponentes recubiertos de pinchos, que se clavan en el cuerpo del rival. Una vez que los ha clavado, no hay quien escape de su abrazo.@NEWDESCRIPTION@Atrapa a sus rivales con las pinzas y los parte en dos con su enorme fuerza. A pesar de ser muy fuerte, no soporta el frío.@NEWDESCRIPTION@Es capaz de derribar un árbol de una sola arremetida. En Alola, su mayor rival es Vikavolt.@NEWDESCRIPTION@Son famosas sus disputas territoriales con los Vikavolt. En Alola parece llevarse muy bien con los Heracross por motivos que se desconocen.@NEWDESCRIPTION@Es de constitución robusta, pero no soporta el frío. Al caer la noche, se cubre con un manto de hojas antes de conciliar el sueño.@NEWDESCRIPTION@Atrapa a su presa con las pinzas y aprieta fuerte. Habita en lugares cálidos, ya que el frío puede llegar a inmovilizarlo.@NEWDESCRIPTION@Atrapa a su presa con las pinzas y aprieta fuerte. Habita en lugares cálidos, ya que el frío puede llegar a inmovilizarlo.@NEWDESCRIPTION@Los Pinsir se juzgan entre ellos por la robustez de la cornamenta. Cuanto más imponente sea, más agradará a sus congéneres del sexo opuesto.@NEWDESCRIPTION@Usa la cornamenta a modo de pinza para atrapar a sus presas. Acto seguido, las parte por la mitad o las arroja lejos.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/127.svg;65;125;100;85;550;15;false;false;17;42;7.5476190476190474;common;none
c-128-127;128;tauros;common;Sat Apr 20 2024 20:00:13 GMT+0200 (hora de verano de Europa central);100;normal;Después de animarse a luchar fustigándose con sus tres colas, carga a toda velocidad.@NEWDESCRIPTION@Cuando va a usar Placaje, se azota repetidas veces con las tres colas que tiene.@NEWDESCRIPTION@Este Pokémon no está contento a menos que esté continuamente de aquí para allá. Si no hay rival que luche contra Tauros, se estampa contra árboles grandes para calmarse y los embiste para echarlos abajo.@NEWDESCRIPTION@Este Pokémon no está contento a menos que esté continuamente de aquí para allá. Si no hay rival que luche contra Tauros, se estampa contra árboles grandes para calmarse y los embiste para echarlos abajo.@NEWDESCRIPTION@El uso de Tauros como montura se remonta a tiempos muy remotos. Ahora es una práctica muy extendida, pero parece que surgió en Alola.@NEWDESCRIPTION@Es un Pokémon muy famoso por su naturaleza violenta, aunque el Tauros de Alola parece ser algo más sosegado.@NEWDESCRIPTION@Vive en manadas dominadas por el ejemplar que luce la cornamenta más mellada y de mayor tamaño y grosor.@NEWDESCRIPTION@En Alola, los Tauros muestran un carácter más sosegado que en otras regiones. Posiblemente, esto guarde relación con lo apacible del clima.@NEWDESCRIPTION@Un Pokémon violento que rebosa energía. Cuando echa a correr, no se detiene hasta que choca con algo.@NEWDESCRIPTION@Un Pokémon violento que rebosa energía. Cuando echa a correr, no se detiene hasta que choca con algo.@NEWDESCRIPTION@Conviene tener cuidado si empieza a fustigarse con las colas, pues es señal de que va a cargar a máxima velocidad.@NEWDESCRIPTION@Los Tauros que habitan en la región de Galar son de temperamento irascible y no permiten que los humanos monten en su lomo.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/128.svg;75;100;95;110;884;14;false;false;16;53;21.11320754716981;common;none
c-129-128;129;magikarp;rare;Sat Apr 20 2024 20:00:14 GMT+0200 (hora de verano de Europa central);100;water;"No es precisamente rápido ni fuerte. Es el Pokémon más debilucho y simplón de todos los que hay.@NEWDESCRIPTION@En un pasado lejano, era más fuerte de lo que hoy son sus débiles descendientes.@NEWDESCRIPTION@Magikarp es el triste ejemplo de un Pokémon capaz únicamente de saltar y salpicar. Esta conducta llevó a científicos a estudiarlo en profundidad.@NEWDESCRIPTION@Magikarp es prácticamente inútil en combate; solo sirve para salpicar, y se le considera muy débil. Con todo, en realidad es un Pokémon muy resistente. Sobrevive en cualquier medio acuático, aunque esté contaminado.@NEWDESCRIPTION@Es muy débil y de poca utilidad, aunque su capacidad reproductora resulta abrumadora. Lo normal es encontrar Magikarp por doquier.@NEWDESCRIPTION@Como lo único que hace es chapotear en el agua, resulta una presa fácil. Gracias a esto, muchos otros Pokémon pueden sobrevivir.@NEWDESCRIPTION@Al parecer, en la antigüedad había gozado de gran fuerza, pero con el paso del tiempo se ha ido debilitando hasta su estado actual.@NEWDESCRIPTION@Su resistencia le permite vivir en las aguas más turbias. Por eso se los puede ver nadando en cualquier lugar del mundo.@NEWDESCRIPTION@Famoso por su ineptitud. Nada en todo tipo de aguas, ya sean mares, lagos, ríos o charcas.@NEWDESCRIPTION@Famoso por su ineptitud. Nada en todo tipo de aguas, ya sean mares, lagos, ríos o charcas.@NEWDESCRIPTION@Es el Pokémon más débil y patético que existe, con una fuerza y velocidad prácticamente nulas.@NEWDESCRIPTION@Este Pokémon débil y patético se limita a dejarse llevar por la corriente cuando esta tiene fuerza.";https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/129.svg;20;10;55;80;100;9;false;false;244;932;139.75107296137338;common;none
